job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role,salary_tier
AIJOB0251,Data Engineer (AI),Data Engineering,Senior,3,Bootcamp/Self-taught,213000.0,130000,220000,Chicago,USA,On-site,Enterprise (5000+),Automotive,python | airflow | etl | sql | communication | problem solving,17.3,88,29.6,9.3,2026,2,1,0,0,Senior ($200-300k)
AIJOB0252,AI Solutions Architect,Architecture,Senior,12,Bachelor's,329000.0,180000,320000,London,UK,Hybrid,Enterprise (5000+),Automotive,python | leadership | system design | machine learning | enterprise architecture | research | sql,12.0,84,23.4,8.1,2026,3,1,1,0,Elite (>$300k)
AIJOB0253,ML Engineer,AI Engineering,Senior,7,Bootcamp/Self-taught,307000.0,120000,280000,Los Angeles,USA,Hybrid,Mid-size (501-5000),Research,pytorch | machine learning operations | tensorflow | kubernetes | python | sql | research | git,9.8,97,57.7,9.4,2026,2,1,1,0,Elite (>$300k)
AIJOB0254,Prompt Engineer,AI Engineering,Entry,2,Master's,98000.0,90000,200000,Toronto,Canada,Hybrid,Enterprise (5000+),Research,prompt design | python | testing | natural language processing | documentation | llm api | git,5.5,82,18.1,7.5,2026,3,0,1,1,Entry (<$100k)
AIJOB0255,RAG Engineer,AI Engineering,Senior,4,Bachelor's,336000.0,145000,280000,Chicago,USA,Hybrid,Enterprise (5000+),Retail,vector databases | langchain | search systems | large language models | cloud,8.4,94,47.6,8.4,2025,3,1,1,1,Elite (>$300k)
AIJOB0256,Deep Learning Engineer,AI Engineering,Senior,10,Bachelor's,324000.0,141000,270000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Consulting,gpu computing | neural networks | pytorch | problem solving,5.9,89,7.0,8.3,2025,9,1,1,0,Elite (>$300k)
AIJOB0257,Computer Vision Engineer,AI Engineering,Mid,3,Bachelor's,145000.0,145000,280000,Beijing,China,Hybrid,Big Tech (FAANG+),Finance,python | opencv | cuda | pytorch | image processing | git | sql,4.2,87,21.8,8.3,2026,3,0,1,0,Mid ($100-150k)
AIJOB0258,AI Business Analyst,Business,Senior,2,Associate's,118000.0,95000,180000,Tokyo,Japan,On-site,SME (51-500),Media,business analysis | communication | python | git | cloud,12.7,78,8.1,9.3,2025,7,1,0,0,Mid ($100-150k)
AIJOB0259,AI Security Engineer,Security,Entry,4,Bachelor's,140000.0,140000,260000,Los Angeles,USA,Hybrid,SME (51-500),Healthcare,risk analysis | python | ml security | red teaming | leadership | statistics,13.0,80,23.2,7.9,2026,3,0,1,0,Mid ($100-150k)
AIJOB0260,NLP Engineer,AI Engineering,Entry,4,Bachelor's,145000.0,145000,290000,Paris,France,On-site,SME (51-500),Consulting,hugging face | large language models | text processing | python | statistics | leadership,7.5,91,65.4,7.0,2025,5,0,0,0,Mid ($100-150k)
AIJOB0261,AI Security Engineer,Security,Entry,8,Bachelor's,140000.0,140000,260000,Tokyo,Japan,Fully Remote,Mid-size (501-5000),Education,risk analysis | cybersecurity | red teaming | python | statistics | research,14.5,80,17.0,8.4,2026,3,0,1,0,Mid ($100-150k)
AIJOB0262,AI Product Manager,Product,Entry,9,Associate's,140000.0,140000,260000,Zurich,Switzerland,Fully Remote,Enterprise (5000+),Retail,stakeholder management | product strategy | agile | ai literacy | data analysis | linux,11.4,85,14.4,8.0,2025,10,0,1,0,Mid ($100-150k)
AIJOB0263,LLM Engineer,AI Engineering,Entry,4,PhD,263000.0,160000,300000,Chicago,USA,Fully Remote,Big Tech (FAANG+),Education,fine-tuning | retrieval augmented generation | python | communication | statistics,5.1,98,53.3,6.7,2025,1,0,1,1,Senior ($200-300k)
AIJOB0264,AI Compliance Manager,Governance,Senior,10,Associate's,154000.0,100000,200000,Los Angeles,USA,Hybrid,Startup (1-50),Media,risk management | auditing | legal knowledge | documentation | eu ai act | linux | git,9.3,68,23.1,7.7,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB0265,Data Scientist,Data Science,Entry,4,Associate's,147000.0,138000,195000,San Francisco,USA,Hybrid,Mid-size (501-5000),Retail,python | ml algorithms | sql | data visualization | statistics | scikit-learn | communication | problem solving,5.2,92,47.2,6.4,2025,5,0,1,0,Mid ($100-150k)
AIJOB0266,Data Scientist,Data Science,Entry,6,Master's,225000.0,138000,195000,San Francisco,USA,Hybrid,Big Tech (FAANG+),Retail,sql | statistics | ml algorithms | scikit-learn | python | git,5.4,92,47.4,6.5,2026,3,0,1,0,Senior ($200-300k)
AIJOB0267,ML Engineer,AI Engineering,Entry,5,Bachelor's,162000.0,120000,280000,Boston,USA,Fully Remote,Enterprise (5000+),Finance,kubernetes | tensorflow | sql | pytorch | python | machine learning operations | problem solving | linux,17.2,97,49.2,7.7,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0268,AI Compliance Manager,Governance,Mid,7,Master's,137000.0,100000,200000,Zurich,Switzerland,On-site,Enterprise (5000+),Technology,legal knowledge | risk management | documentation | auditing | research | problem solving,9.1,68,17.0,9.2,2025,6,0,0,0,Mid ($100-150k)
AIJOB0269,RAG Engineer,AI Engineering,Entry,2,Bootcamp/Self-taught,145000.0,145000,280000,Bangalore,India,Hybrid,SME (51-500),Automotive,search systems | python | large language models | embeddings | vector databases | problem solving | cloud,6.8,94,86.1,7.5,2025,12,0,1,1,Mid ($100-150k)
AIJOB0270,AI Business Analyst,Business,Senior,3,Associate's,131000.0,95000,180000,Amsterdam,Netherlands,Fully Remote,Enterprise (5000+),Retail,sql | data visualization | communication | python | business analysis | git | research | linux,8.7,78,7.7,9.1,2026,2,1,1,0,Mid ($100-150k)
AIJOB0271,AI Product Manager,Product,Entry,8,Master's,142000.0,140000,260000,Remote,Global,On-site,Startup (1-50),Automotive,product strategy | ai literacy | stakeholder management | data analysis | agile | cloud | research,16.8,85,12.5,9.0,2026,2,0,0,0,Mid ($100-150k)
AIJOB0272,AI Infrastructure Eng,Infrastructure,Entry,6,Associate's,140000.0,140000,270000,Singapore,Singapore,Hybrid,Startup (1-50),Research,cuda | cloud | networking | distributed systems | sql,17.8,85,7.7,7.1,2025,7,0,1,0,Mid ($100-150k)
AIJOB0273,AI Infrastructure Eng,Infrastructure,Senior,6,Bootcamp/Self-taught,140000.0,140000,270000,Bangalore,India,Fully Remote,Enterprise (5000+),Government,networking | kubernetes | distributed systems | cloud | leadership,11.6,85,15.4,7.1,2026,1,1,1,0,Mid ($100-150k)
AIJOB0274,Senior Data Scientist,Data Science,Entry,12,Master's,166000.0,157000,218000,San Francisco,USA,Hybrid,Startup (1-50),Education,advanced statistics | python | leadership | causal inference | machine learning | deep learning | problem solving | cloud | linux,6.9,90,16.3,7.4,2025,10,0,1,0,Upper-Mid ($150-200k)
AIJOB0275,AI Engineer,AI Engineering,Mid,6,Associate's,100000.0,100000,250000,Bangalore,India,Fully Remote,Enterprise (5000+),Education,cloud (aws/gcp/azure) | python | pytorch | llm integration | docker | problem solving,8.8,95,68.3,8.0,2026,2,0,1,0,Entry (<$100k)
AIJOB0276,AI Solutions Architect,Architecture,Entry,7,Master's,180000.0,180000,320000,Dubai,UAE,Hybrid,Startup (1-50),Education,leadership | system design | machine learning | python | enterprise architecture | research,11.3,84,13.8,9.7,2025,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0277,ML Engineer,AI Engineering,Senior,5,Bachelor's,120000.0,120000,280000,Beijing,China,Hybrid,Mid-size (501-5000),Healthcare,sql | tensorflow | python | research | git,16.5,97,35.3,6.5,2025,5,1,1,0,Mid ($100-150k)
AIJOB0278,AI Engineer,AI Engineering,Mid,7,Associate's,205000.0,100000,250000,Boston,USA,Hybrid,Big Tech (FAANG+),Technology,cloud (aws/gcp/azure) | llm integration | pytorch | python | linux | leadership,8.8,95,25.6,9.5,2025,8,0,1,0,Senior ($200-300k)
AIJOB0279,AI Compliance Manager,Governance,Mid,5,Bootcamp/Self-taught,118000.0,100000,200000,Amsterdam,Netherlands,Hybrid,Enterprise (5000+),Healthcare,auditing | documentation | eu ai act | agile | git | sql,12.8,68,16.9,9.6,2026,1,0,1,0,Mid ($100-150k)
AIJOB0280,LLM Engineer,AI Engineering,Senior,5,Master's,263000.0,160000,300000,Sydney,Australia,Fully Remote,Enterprise (5000+),Finance,fine-tuning | retrieval augmented generation | prompt engineering | statistics | leadership | sql,7.5,98,84.8,7.6,2026,2,1,1,1,Senior ($200-300k)
AIJOB0281,AI Product Manager,Product,Entry,7,PhD,140000.0,140000,260000,Berlin,Germany,On-site,Mid-size (501-5000),Consulting,ai literacy | data analysis | stakeholder management | agile | linux | statistics | sql,8.7,85,15.3,8.0,2026,2,0,0,0,Mid ($100-150k)
AIJOB0282,NLP Engineer,AI Engineering,Mid,4,Bachelor's,145000.0,145000,290000,Paris,France,Hybrid,Mid-size (501-5000),Government,hugging face | transformers | python | git | problem solving | linux,9.3,91,56.3,9.7,2026,3,0,1,0,Mid ($100-150k)
AIJOB0283,AI Research Scientist,Research,Senior,8,Bachelor's,209000.0,115000,280000,Berlin,Germany,Hybrid,Mid-size (501-5000),Government,publishing | research | mathematics | python | deep learning | pytorch | cloud,8.6,88,28.9,7.0,2026,2,1,1,0,Senior ($200-300k)
AIJOB0284,Deep Learning Engineer,AI Engineering,Mid,9,Bootcamp/Self-taught,141000.0,141000,270000,Beijing,China,On-site,Enterprise (5000+),Finance,gpu computing | python | neural networks | tensorflow | git | sql,8.1,89,24.4,6.1,2026,3,0,0,0,Mid ($100-150k)
AIJOB0285,AI Agent Developer,AI Engineering,Senior,4,PhD,348000.0,155000,290000,San Francisco,USA,Hybrid,Startup (1-50),Technology,planning systems | python | tool use | langchain | autogen | api | git | leadership | communication,14.9,96,71.9,6.5,2026,2,1,1,1,Elite (>$300k)
AIJOB0286,AI Product Manager,Product,Entry,10,Bachelor's,140000.0,140000,260000,Paris,France,Fully Remote,Enterprise (5000+),Technology,product strategy | agile | ai literacy | data analysis | leadership,14.6,85,12.5,7.5,2025,12,0,1,0,Mid ($100-150k)
AIJOB0287,Data Engineer (AI),Data Engineering,Senior,3,Master's,203000.0,130000,220000,Remote,Global,Hybrid,Startup (1-50),Media,feature stores | dbt | spark | cloud | git,13.0,88,29.1,9.1,2026,1,1,1,0,Senior ($200-300k)
AIJOB0288,ML Engineer,AI Engineering,Senior,6,Bachelor's,153000.0,120000,280000,Toronto,Canada,Hybrid,Startup (1-50),Education,sql | kubernetes | pytorch | tensorflow | python | machine learning operations | linux,12.7,97,82.0,6.2,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0289,AI Engineer,AI Engineering,Senior,3,Bachelor's,160000.0,100000,250000,Chicago,USA,Hybrid,Startup (1-50),Government,python | docker | pytorch | llm integration | cloud (aws/gcp/azure) | communication,16.4,95,68.9,7.5,2025,11,1,1,0,Upper-Mid ($150-200k)
AIJOB0290,AI Business Analyst,Business,Senior,6,Master's,131000.0,95000,180000,Tokyo,Japan,Hybrid,SME (51-500),Healthcare,business analysis | sql | data visualization | linux | cloud,13.5,78,16.0,9.5,2025,2,1,1,0,Mid ($100-150k)
AIJOB0291,AI Agent Developer,AI Engineering,Mid,2,Bachelor's,155000.0,155000,290000,Beijing,China,Fully Remote,Enterprise (5000+),Research,python | langchain | api | problem solving | agile | cloud,15.7,96,65.5,6.8,2026,3,0,1,1,Upper-Mid ($150-200k)
AIJOB0292,AI Solutions Architect,Architecture,Mid,15,Associate's,180000.0,180000,320000,Amsterdam,Netherlands,Hybrid,SME (51-500),Technology,enterprise architecture | python | system design | machine learning | statistics | cloud,9.9,84,29.7,9.7,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0293,AI Security Engineer,Security,Mid,4,PhD,168000.0,140000,260000,London,UK,Hybrid,Enterprise (5000+),Technology,red teaming | risk analysis | cybersecurity | sql,10.9,80,15.9,7.3,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0294,ML Engineer,AI Engineering,Mid,10,Master's,189000.0,120000,280000,Boston,USA,Fully Remote,Startup (1-50),Automotive,python | pytorch | machine learning operations | problem solving | statistics | cloud,17.0,97,31.8,6.4,2025,4,0,1,0,Upper-Mid ($150-200k)
AIJOB0295,Generative AI Engineer,AI Engineering,Senior,6,Master's,226000.0,150000,295000,Amsterdam,Netherlands,Fully Remote,SME (51-500),Education,python | diffusion models | generative ai api | deployment | large language models | fine-tuning | statistics | linux,14.3,95,86.2,6.8,2025,12,1,1,1,Senior ($200-300k)
AIJOB0296,AI Business Analyst,Business,Mid,5,Bachelor's,158000.0,95000,180000,New York,USA,Hybrid,Mid-size (501-5000),Finance,python | business analysis | sql | communication | linux | problem solving,13.2,78,26.6,6.8,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0297,Computer Vision Engineer,AI Engineering,Mid,6,Master's,270000.0,145000,280000,San Francisco,USA,Fully Remote,Enterprise (5000+),Research,image processing | python | cnns | cuda | research,3.2,87,18.3,7.8,2026,1,0,1,0,Senior ($200-300k)
AIJOB0298,AI Solutions Architect,Architecture,Entry,12,Associate's,180000.0,180000,320000,Remote,Global,Hybrid,SME (51-500),Consulting,cloud | machine learning | leadership | system design | git | sql | research,15.0,84,26.4,8.8,2025,8,0,1,0,Upper-Mid ($150-200k)
AIJOB0299,AI Solutions Architect,Architecture,Mid,6,PhD,310000.0,180000,320000,Austin,USA,Fully Remote,Enterprise (5000+),Research,python | machine learning | system design | cloud | agile,13.4,84,24.9,9.0,2025,6,0,1,0,Elite (>$300k)
AIJOB0300,Generative AI Engineer,AI Engineering,Senior,4,Bachelor's,354000.0,150000,295000,New York,USA,Hybrid,Big Tech (FAANG+),Automotive,large language models | python | fine-tuning | generative ai api | deployment | diffusion models | communication | linux | statistics,14.5,95,68.8,8.9,2026,3,1,1,1,Elite (>$300k)
AIJOB0301,Deep Learning Engineer,AI Engineering,Senior,9,PhD,229000.0,141000,270000,London,UK,Hybrid,Mid-size (501-5000),Finance,python | cuda | tensorflow | pytorch | neural networks | leadership | problem solving,6.7,89,25.6,9.4,2026,2,1,1,0,Senior ($200-300k)
AIJOB0302,Multimodal AI Engineer,AI Engineering,Senior,4,Bachelor's,304000.0,160000,300000,Seattle,USA,On-site,SME (51-500),Education,python | fine-tuning | api | vision-language models | linux,10.0,90,28.8,6.1,2026,3,1,0,0,Elite (>$300k)
AIJOB0303,Robotics Engineer (AI),Robotics,Senior,3,Bootcamp/Self-taught,211000.0,125000,240000,Austin,USA,Hybrid,Enterprise (5000+),Consulting,python | ros | control systems | computer vision | simulation | problem solving | statistics,11.3,76,19.8,8.6,2026,2,1,1,0,Senior ($200-300k)
AIJOB0304,AI Solutions Architect,Architecture,Mid,10,PhD,259000.0,180000,320000,Paris,France,Hybrid,Big Tech (FAANG+),Retail,python | machine learning | leadership | system design | statistics,9.7,84,28.1,8.7,2025,3,0,1,0,Senior ($200-300k)
AIJOB0305,AI Infrastructure Eng,Infrastructure,Mid,5,Bachelor's,151000.0,140000,270000,Austin,USA,On-site,SME (51-500),Research,distributed systems | cuda | storage | cloud | leadership,11.2,85,13.6,7.4,2026,1,0,0,0,Upper-Mid ($150-200k)
AIJOB0306,Robotics Engineer (AI),Robotics,Entry,5,Bootcamp/Self-taught,125000.0,125000,240000,Paris,France,Fully Remote,Startup (1-50),Energy,c++ | python | ros | simulation | control systems | computer vision | agile | linux,17.2,76,13.5,6.4,2026,1,0,1,0,Mid ($100-150k)
AIJOB0307,Senior Data Scientist,Data Science,Senior,8,Bachelor's,157000.0,157000,218000,Tokyo,Japan,Hybrid,Startup (1-50),Finance,causal inference | python | leadership | deep learning | machine learning | advanced statistics | communication | sql,6.1,90,21.8,6.3,2026,1,1,1,0,Upper-Mid ($150-200k)
AIJOB0308,AI Ethics Officer,Governance,Entry,10,PhD,138000.0,110000,210000,Toronto,Canada,Fully Remote,Big Tech (FAANG+),Education,communication | ethics frameworks | ai policy | risk assessment | statistics | agile,8.9,72,23.2,7.7,2026,2,0,1,0,Mid ($100-150k)
AIJOB0309,MLOps Engineer,ML Operations,Senior,7,Master's,312000.0,130000,260000,Chicago,USA,Fully Remote,Enterprise (5000+),Finance,kubernetes | cloud | docker | leadership | statistics,13.9,93,42.4,6.0,2026,2,1,1,0,Elite (>$300k)
AIJOB0310,Prompt Engineer,AI Engineering,Senior,2,Associate's,240000.0,90000,200000,Chicago,USA,Hybrid,Big Tech (FAANG+),Energy,llm api | natural language processing | python | testing | sql | agile,6.9,82,16.6,6.1,2025,5,1,1,1,Senior ($200-300k)
AIJOB0311,MLOps Engineer,ML Operations,Senior,8,Bootcamp/Self-taught,161000.0,130000,260000,Remote,Global,Hybrid,Startup (1-50),Research,python | cloud | docker | ci/cd | problem solving,12.8,93,46.8,7.0,2026,3,1,1,0,Upper-Mid ($150-200k)
AIJOB0312,Data Scientist,Data Science,Entry,2,PhD,149000.0,138000,195000,Singapore,Singapore,Hybrid,Big Tech (FAANG+),Retail,sql | scikit-learn | statistics | data visualization,7.5,92,84.7,6.2,2025,11,0,1,0,Mid ($100-150k)
AIJOB0313,Senior ML Engineer,AI Engineering,Mid,7,Bachelor's,183000.0,180000,312000,Dubai,UAE,Hybrid,SME (51-500),Energy,system design | distributed systems | llm fine-tuning | machine learning operations | pytorch | leadership,9.4,96,25.0,7.1,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0314,AI Product Manager,Product,Mid,10,Master's,161000.0,140000,260000,Chicago,USA,Fully Remote,Startup (1-50),Healthcare,data analysis | product strategy | ai literacy | git | problem solving,12.8,85,12.8,7.4,2026,3,0,1,0,Upper-Mid ($150-200k)
AIJOB0315,AI Security Engineer,Security,Senior,4,Bachelor's,175000.0,140000,260000,Toronto,Canada,On-site,SME (51-500),Healthcare,ml security | risk analysis | python | agile,17.8,80,15.6,8.9,2025,1,1,0,0,Upper-Mid ($150-200k)
AIJOB0316,AI Compliance Manager,Governance,Entry,3,Master's,117000.0,100000,200000,Remote,Global,Fully Remote,Enterprise (5000+),Finance,eu ai act | documentation | auditing | legal knowledge | sql | git,10.1,68,27.5,6.7,2025,2,0,1,0,Mid ($100-150k)
AIJOB0317,Senior Data Scientist,Data Science,Senior,8,PhD,239000.0,157000,218000,Berlin,Germany,Fully Remote,Big Tech (FAANG+),Healthcare,python | deep learning | leadership | communication | problem solving | agile,6.8,90,29.3,6.4,2025,9,1,1,0,Senior ($200-300k)
AIJOB0318,AI Infrastructure Eng,Infrastructure,Mid,3,Bootcamp/Self-taught,177000.0,140000,270000,Remote,Global,On-site,Mid-size (501-5000),Manufacturing,cuda | distributed systems | storage | cloud | communication | git,9.1,85,8.4,8.9,2026,3,0,0,0,Upper-Mid ($150-200k)
AIJOB0319,Generative AI Engineer,AI Engineering,Senior,4,Bootcamp/Self-taught,214000.0,150000,295000,New York,USA,Fully Remote,Startup (1-50),Education,large language models | fine-tuning | diffusion models | python | generative ai api | deployment | communication | git,11.7,95,15.9,8.6,2026,2,1,1,1,Senior ($200-300k)
AIJOB0320,AI Solutions Architect,Architecture,Entry,15,Master's,180000.0,180000,320000,Dubai,UAE,Hybrid,Startup (1-50),Automotive,enterprise architecture | cloud | system design | communication | statistics,17.9,84,8.1,9.2,2026,2,0,1,0,Upper-Mid ($150-200k)
AIJOB0321,AI Compliance Manager,Governance,Senior,9,Bootcamp/Self-taught,100000.0,100000,200000,Bangalore,India,Hybrid,Big Tech (FAANG+),Retail,auditing | documentation | eu ai act | risk management | git,10.3,68,28.6,6.1,2026,1,1,1,0,Entry (<$100k)
AIJOB0322,AI Ethics Officer,Governance,Senior,6,Associate's,247000.0,110000,210000,San Francisco,USA,Hybrid,SME (51-500),Consulting,research | ai policy | communication | risk assessment | agile,13.0,72,18.6,9.1,2026,1,1,1,0,Senior ($200-300k)
